loan_id,annual_income,loan_amount,credit_score,dti_ratio,employment_years,num_credit_lines,delinquency_2yrs,default
982,51040.05774716338,17495.601397503422,765.2708746293215,0.2769769784901396,0.7153573597373939,7,0,0
983,16754.44852369993,9270.325405595664,670.1082641972514,0.350673444685014,0.5551256700756231,7,0,0
984,34955.49343316794,21665.184129744554,603.7273514208986,0.5464278359700856,2.8901749914047556,7,0,0
985,36210.99093525505,31250.584413654706,655.9931879781035,0.25751786808971433,2.8692431748488723,10,0,0
986,14375.896783315167,15925.005764648355,676.7041887689072,0.47182071666717096,19.941547774178375,10,0,0
987,120899.95222163966,59797.97105698848,705.2530045449638,0.040925926989324735,0.6821550283421518,6,0,0
988,73268.77679001988,11374.89262134519,790.0528679568025,0.5250545263209102,3.3065674476624656,5,1,1
989,30431.351671136115,23443.206742360162,631.9121224445723,0.21494795493323532,1.123507021295459,2,0,0
990,37105.06162371571,27569.029890959653,715.0167870058049,0.369540945361214,6.0493489825356015,4,1,0
991,42903.39530221178,12239.070675707277,566.6056669919909,0.4109514678768828,2.485327623814771,6,0,0
992,7091.215938111901,26927.325751501656,636.9119428539786,0.3815269336033789,5.227271094239137,4,0,0
993,29799.83376086645,7822.772509442674,700.1373478295487,0.33398303620190517,2.0655551966334738,3,0,0
994,21044.880473096207,9133.355428472105,725.3009992807043,0.16377255719400652,4.156830416455195,2,0,0
995,16296.47314782404,4100.073497278927,609.7414018668304,0.21656886225657607,3.166256240281158,5,0,0
996,29001.99111330702,16601.829925302398,634.7366643190469,0.4994647914832405,2.3449405450678125,6,0,0
997,152993.27137703172,17903.052504520838,786.8445308466836,0.2603933811809879,3.8558116461755687,9,0,0
998,60637.83329251748,38612.71258149039,762.9526895702436,0.33450566099547613,2.420907729346399,7,0,0
999,22995.568631983577,27228.67715114871,686.6765773641893,0.1261870614364127,8.199969586532625,8,0,0
1000,57415.30733611988,10339.05756182539,491.0683877423428,0.47878600422873885,3.4183372798740392,4,0,0
1001,111244.34299681778,4626.88105289011,850.0,0.1520775439789865,11.671785937866135,4,0,0
1002,76092.64928379758,19723.48550467054,668.4054750674204,0.48739442129031607,1.2603150895208266,2,0,0
1003,38089.89473703976,36303.8057070866,644.9946353582939,0.19059323590348465,0.5946152499205639,6,0,0
1004,21643.28617258559,26361.673591721064,628.2112059316709,0.5021762045491662,2.3979863834173045,2,0,1
1005,63486.251580194505,35455.36187803617,700.1093629759287,0.35152893729594886,1.014619034201034,3,0,0
1006,49751.12265876217,11040.21088909327,700.9266071336743,0.2661863905329364,2.497116005076176,3,0,0
1007,74321.42714606387,8778.342861276013,746.050229850121,0.5900602633172185,1.162252032593041,2,1,1
1008,60363.351791133384,6882.854774313824,595.915026852079,0.33967175107726505,10.13296702441302,8,0,1
1009,84089.93604356895,12704.266743109325,645.0004097486991,0.29572815601160307,4.1955435964836685,11,0,0
1010,23666.405468484852,12447.415420915539,832.4436578579362,0.4863676891397014,3.4416864829178757,8,1,0
1011,104184.14657239712,16090.911133289825,687.9672506599993,0.12793143327200057,7.7498367006375695,5,0,0
1012,42534.87827963345,11892.132056042457,656.1980501338603,0.0,0.6984200528007827,7,1,0
1013,191034.3813887249,11845.87569357318,594.6705787533039,0.5236969960455314,9.725067973619502,5,0,0
1014,20923.950641134077,6640.717888239176,710.4747444656601,0.2245546882021952,3.301503489029247,4,0,0
1015,145622.2243018366,31177.66063940971,752.4814573633955,0.47969336380797484,0.7334202949675424,3,0,0
1016,42545.46835863439,14312.180773591861,739.9670116647846,0.35692435576670306,8.557670645499435,6,0,0
1017,21565.834323430492,11418.617988787651,649.2959309112866,0.17540158038087825,3.088113728426896,6,1,1
1018,24658.854718498125,6817.946951924676,698.9001826690829,0.44109236295112947,4.639293700829366,4,0,0
1019,28105.544624202055,4029.0189986197383,803.7327549318888,0.28847447146533833,11.203166096007296,4,1,0
1020,50987.34568634646,43354.58628615582,755.6705833737175,0.18839894955402323,11.067911644099272,0,1,0
1021,55175.17431484393,22008.29787400629,607.2669806245344,0.1923055441704871,11.16617636540493,7,0,0
1022,22949.23764488448,3097.882032606322,466.3195948302824,0.09007418687424074,2.697132616120875,4,0,0
1023,35614.79164498,26551.14284196256,693.7418005667388,0.41045373232741067,6.923595647845144,5,0,0
1024,201554.74017800973,30645.25304569577,733.8854501398746,0.20968988833322108,1.3281084088137172,6,1,0
1025,144644.53604727428,14942.107456303715,582.862040650139,0.34479168084427175,8.894521911171786,7,0,0
1026,51485.677220040525,56291.55518575804,669.2968382301777,0.32274162582314403,2.0906420496815294,4,0,0
1027,37436.5501356987,16236.996920222631,648.9040747301538,0.20876649782304935,3.117289070041319,7,0,0
1028,39975.620563623066,3732.594416395518,678.3429057785759,0.12156504287917688,11.100034850731204,3,0,0
1029,59326.67873617931,18557.9231520446,626.424297030423,0.7300566243695193,8.192787809137066,3,0,0
1030,16022.767329036837,16654.031055503696,773.2408798102394,0.34272012110326266,15.236307467182815,7,0,0
1031,29557.676527495387,7762.291268078581,681.837510450621,0.6235074429140446,2.2586421321099945,6,0,0
1032,9557.990076505552,22386.266635424083,599.67864910682,0.5247405175590185,0.8189826655913767,8,0,0
1033,49980.014678892236,2978.280085685185,743.3969722874976,0.3018252047764387,12.0625814738238,4,0,0
1034,60946.80733079839,32581.83308520037,568.8649923206635,0.3771446956009713,3.397744164138477,8,0,0
1035,24672.655143988795,6061.366003346291,772.7595502028106,0.3727873672950722,11.009211713186147,7,0,0
1036,127923.71780887163,5505.751143740782,749.2847539378051,0.626630103339866,6.585214679658672,3,1,0
1037,13621.265219126908,12058.893360560016,781.1820236256629,0.4744750537465119,10.389330138152213,6,0,0
1038,11254.238540499227,19725.660591945893,657.3402902046707,0.22890908809605937,5.317040496678025,3,0,0
1039,43458.48766340625,15483.5222568582,630.3108816173299,0.4027428254832087,8.366470364714187,4,0,0
1040,83924.98491376826,6847.279854137968,676.7217408746475,0.4706471512130379,0.641076306446887,6,0,1
1041,139684.57907778703,8471.98094349483,663.2450570915574,0.1737021426642388,17.256355397037243,3,0,0
1042,25157.02824840102,4818.711691324179,617.781097154919,0.42412240172080273,0.9982291313557344,5,0,0
1043,86072.45037044729,10913.852015751943,625.7101348699487,0.551823343430768,0.12403978168637186,7,0,0
1044,35213.796273973094,35154.89307364823,640.6901722186828,0.22137910225622806,3.7837094022571067,8,0,0
1045,31631.165389206682,13308.568516357513,576.399705084811,0.24210221486232358,6.22245101119832,3,0,0
1046,73638.84493931948,28954.265989155607,724.2370631679468,0.5240708758021009,6.301277436600278,8,0,0
1047,61197.29711458347,49506.59658164641,665.8162289943194,0.2968645530640261,2.0717688157500778,4,1,1
1048,10289.572413948661,7869.763836296549,645.3297224613083,0.20269873798713517,7.008701923638535,3,1,0
1049,118329.96088035847,11294.64583216922,581.1716671246659,0.4823409564551113,9.243555955173616,1,0,0
1050,109543.06989935327,94284.64037838839,577.1701617866028,0.436528135508876,4.70819324480769,6,0,0
1051,22016.55256580781,49016.34391591509,824.873124057793,0.36415908612441167,2.4387366668143953,3,0,0
1052,49843.47263767708,2965.6037809418162,619.8194029710744,0.5186873942673056,4.754082014197816,9,0,0
1053,53918.24242213059,18928.679494019514,718.8422715367461,0.5293452864791833,9.910862784348154,1,0,0
1054,44736.232049170445,13366.461736909252,683.0107575920142,0.337576563676583,11.536569322004711,4,0,0
1055,23382.797394905465,28107.951863989332,447.9849231113518,0.6461489581329055,0.16011982100701105,5,0,0
1056,21220.040179717253,6833.000098960104,813.3960658510873,0.5875084930140496,0.6528136366949153,2,0,0
1057,35580.632688723315,6275.148726562889,724.7267183020892,0.05235523251640861,0.02262133503379785,4,0,0
1058,92798.26434379227,7270.180194331621,608.5863876556153,0.19548238648502278,3.390723240853615,5,0,0
1059,56099.38470781716,7984.554830871494,667.7306796456323,0.011706227053664198,2.8669720082132244,2,0,0
1060,26997.74260667792,27827.82643965895,578.0653306077068,0.30129275079128687,3.9461065401988797,6,0,0
1061,67329.85099748448,4614.316094891658,816.0976382768907,0.16831727025499046,5.754478765044157,6,0,0
1062,3718.8356594252336,7628.507456735427,597.3873833406828,0.2278522401890488,2.2768264083116456,9,0,0
1063,91036.2047068639,2670.1471134549965,628.1532802644273,0.5135852220174308,1.1696151381360704,5,1,1
1064,9029.289642957452,33070.80146431324,611.6351137481927,0.08677564103973795,2.5111498489282438,7,1,1
1065,27174.851485989497,41937.13916182407,676.4303520167337,0.3694603611546219,0.045259226529543964,6,0,0
1066,14827.874259515183,9953.045982732601,779.625320011145,0.3685514663720621,8.843536427191575,3,0,1
1067,12890.615170465559,10217.38103046925,813.1499559276126,0.3376416068671783,2.4203204776813476,5,0,0
1068,91918.85260474724,20088.438148509107,638.0803084622163,0.36961680229696603,4.874744116045737,5,1,1
1069,24980.206217518717,50364.095365273046,700.2607185854338,0.015157743437635818,1.9631809276333625,6,0,0
1070,47915.920868389374,19297.863568006702,676.5524330083258,0.22856682263034617,4.770123808364703,7,0,0
1071,34977.61403695181,7131.039190258813,591.4712588444754,0.5814501297886084,3.887378727609543,8,0,0
1072,53190.37095059459,3112.120747674606,850.0,0.17046933717354784,1.1695018063244391,3,0,0
1073,38617.372263553996,4897.040703546123,779.0207649837005,0.5999916220346299,4.908468463921683,3,1,0
1074,13011.725879810838,14269.754484055591,685.1292679768827,0.13897663823323905,0.5805482915460299,5,0,0
1075,80580.62021152792,7407.18111155629,796.5500874799191,0.12094390513815181,3.280084088224015,5,0,0
1076,24464.900421480757,15922.220612670959,766.9685370174244,0.20723317741038552,6.362651335036947,5,0,0
1077,10453.942731047071,8122.297897203372,676.5489072865405,0.5193624452430378,3.982135109753332,5,0,0
1078,25783.95997635287,5154.720685871693,696.0770884262395,0.26808187553759333,6.857443882617678,4,0,0
1079,120645.02467204622,4631.664249788323,790.9700913901323,0.4018110482658714,1.5952623420340335,3,0,0
1080,71695.07919015766,54508.88846399497,594.3077135096255,0.36104553830258057,0.2502520722067541,3,0,0
1081,27476.277979943196,29735.2644085001,803.8952557857071,0.341830672590452,0.2879886685324363,5,0,1
1082,27462.970157970805,63415.66276273676,651.9909951451907,0.541117713891136,1.5648317832832022,5,0,0
1083,28076.605358097368,21719.284047441164,791.9741394278053,0.4657276911480558,2.6184322890332137,8,0,0
1084,191261.7880876056,9072.541671534538,669.5818722029744,0.17856452042564355,3.8555998847978086,1,1,0
1085,49293.54220948383,43958.74371691136,697.0084977978378,0.30866438246125033,7.087094614218143,5,0,0
1086,51227.57896939696,12967.98360014454,667.2553314742033,0.6115159730046248,9.150718546579744,2,0,0
1087,82803.59549021839,16297.346681380783,627.4525101751018,0.3979342683751903,5.915640755823346,1,0,0
1088,43959.82058657871,12854.613573350603,648.395608148455,0.12382310538630203,3.1107318756897757,9,1,1
1089,29518.31754459548,941.7936568429006,780.3289122534853,0.13444416464348144,1.5359354281251425,2,0,0
1090,31036.52825950503,56628.15117153463,484.8668813862025,0.4835217962849335,2.7913538070932162,8,0,0
1091,34293.77029029629,20783.268674860847,570.882724415613,0.4553655975764095,1.5968693159519338,9,0,0
1092,35250.04943998251,17976.861806572626,611.9622632513518,0.21179516372940024,4.896986245707577,7,1,0
1093,64997.47064128168,12637.21794208111,583.7324166051183,0.462144526846152,8.524429172232203,3,1,1
1094,37856.45207404392,15476.608567394744,790.7983688332391,0.5899088205078873,3.6510141290611613,5,0,0
1095,65258.53111998847,7804.446838579885,770.6141582282563,0.5686788259490901,0.2346167806629001,7,0,0
1096,34044.600926715095,23270.02701137109,717.3625447515692,0.5906417055233685,14.046149668502224,6,1,0
1097,38673.432797443056,4120.012556531635,618.9756746017972,0.43332331625942067,1.7427120271629781,1,0,0
1098,7342.535165530758,15795.203377528855,776.804149343531,0.32335102713051683,12.29679914349683,5,0,0
1099,75588.70451005435,22146.087504686933,542.9496059203565,0.2896279879299746,8.385059915020571,7,0,0
1100,47915.33032429918,11172.355861734055,841.3586112118348,0.3473919667080735,2.6647181104595825,4,0,0
1101,80693.07895071623,18653.349619801065,615.2296162257959,0.2185965043314701,0.29187453478423897,7,1,1
1102,3579.5618994284273,5474.1869807382955,649.0371822526849,0.2961051913221454,14.75416782526904,4,0,1
1103,193049.08535678807,5601.310718401581,635.6524919604228,0.5412679622446401,5.380150979388432,5,0,0
1104,32478.32742701044,16531.871601284136,584.1514068721058,0.108639348734376,1.4361041114825615,3,1,1
1105,88128.05916049494,24604.747452103562,824.0090499149535,0.11889954114628723,3.8128743410667636,5,0,0
1106,15804.899380156286,2471.599794515228,733.1115704627589,0.4745795906627643,5.044367668838822,2,0,0
1107,59291.37479383983,21371.607582095487,767.2376433663829,0.2974740612974788,1.2851780613687493,4,0,0
1108,15635.00437106401,8193.682009767806,572.1064582351383,0.06115354631624986,0.4910446346777868,8,0,0
1109,22048.168836072036,11231.46531513859,684.47502616032,0.3407998765489339,1.556224513969506,4,1,1
1110,167916.99906114515,4001.5372100589484,711.6822951465123,0.3193817622779589,0.2438648299601432,2,0,0
1111,31177.566083725076,6207.692227212431,691.6605218839875,0.2853373285262999,0.36278093913489495,8,1,1
1112,43215.145304503785,31872.944463996075,577.17012391456,0.4528559039722226,0.8514810212027333,2,1,0
1113,72842.45115891844,13760.769550823627,756.0400016904509,0.15002066468126043,0.8622900335688882,4,0,0
1114,53989.53499508144,9466.35713993965,679.7240066228123,0.35194781222893917,1.4247728768355064,3,0,0
1115,40959.33909121639,12030.020134186874,593.6028771485597,0.3183541258081344,13.857285389068991,10,0,0
1116,48628.682075568424,20749.774169413715,521.5799568357869,0.3556737841867556,4.28798719730554,4,0,0
1117,248384.31134011102,19859.64468688259,718.5333210791904,0.09017207627949192,2.745279031098603,5,0,0
1118,34679.53291482519,12487.403555489735,850.0,0.2716026667789987,4.14826832711767,5,0,0
1119,42654.12379123419,35727.04342158238,588.7796581322975,0.35296537865558414,0.028639632372810073,5,1,0
1120,84164.08091925475,31997.60621543125,683.6357640330373,0.4311739454446844,11.256937227333347,5,0,0
1121,87940.94128239929,19380.735306121936,758.8397823273261,0.6269594758118748,3.799781559155715,9,0,0
1122,93866.06872386098,14032.770237718596,568.427818711896,0.4708922583108531,3.0042136127922854,3,0,0
1123,60535.43515629208,24139.11868776737,631.6034584731981,0.41917328009501226,14.202362991359132,2,0,0
1124,14553.635003480409,17726.937948646875,601.1872976590878,0.5407212188420566,6.5542294367549925,2,0,0
1125,134154.20834977808,34707.81180373735,748.7741355859637,0.30442663301851486,2.0580762076555557,4,0,0
1126,14514.794020930036,30019.583741874238,776.0418055483248,0.5830892245452283,13.756679378781783,11,0,0
1127,46263.489819760245,5343.154504516067,682.7229011785388,0.5178909185093172,9.552634790029504,7,0,0
1128,19862.31148867874,5027.2738916918215,602.6612744804719,0.28311833140363063,15.453922657179064,3,0,1
1129,34499.12784088661,7107.283697269626,634.5767249657722,0.6385932763599935,0.505868338262791,8,0,0
1130,47240.64520508945,32161.482538367785,619.5601188602598,0.4170402972360018,15.537218947283709,1,0,0
1131,46961.611594276044,3233.5047921127357,591.8184910701594,0.6789453464092607,3.914077754305014,4,0,1
1132,50895.84677269758,19058.751096089265,661.8369439345229,0.39547733814249586,5.576988080738719,7,0,0
1133,132054.37060006004,18514.116645167855,715.9861187569489,0.2657105210734046,1.1928020363892622,3,0,0
1134,52199.46063795823,38039.6095654634,709.2205955542815,0.23486950349698898,0.7564492382004444,9,1,0
1135,29871.9350579237,15713.960838588044,669.3414108344391,0.29663848179005914,0.41358033478455564,4,0,0
1136,78532.6495103911,3988.264881358597,674.5643069460291,0.26430575869555006,2.7436161949184616,5,0,0
1137,94049.48803180433,5634.031477135342,663.4759363928177,0.5407082835438041,1.2509647344767207,5,1,0
1138,13601.206049334292,4611.01843520795,566.2230768666982,0.34565386331746223,0.42573598934784135,4,0,1
1139,58566.612221526084,8232.544587749531,682.8107917586298,0.10789659911563862,15.512824464312418,9,0,0
1140,63636.22698515428,11332.03091790902,623.309953163628,0.38195064738075324,6.609867004126143,4,0,0
1141,28622.522798232156,4680.230437123215,562.2125424672449,0.36882695646654295,3.647546801362496,4,0,0
1142,109159.5061423947,50191.24015692368,699.6564453692467,0.27970885682464836,6.8001609107178895,2,0,0
1143,32207.529202820766,4053.138366166349,621.0615970865164,0.39013880329764056,4.726772251781058,5,1,1
1144,40153.350392385546,44868.581345480634,688.2203137007068,0.3433835850306654,0.9802726831730109,3,0,0
1145,31619.918730678957,38818.28697223766,737.8110252055542,0.44506480510648494,5.017916796881624,7,0,0
1146,36770.943668926586,29985.592482992317,593.9809023083815,0.43624684080248305,5.7130131866208895,4,0,0
1147,15108.003726411183,7155.310256558785,677.3697025658378,0.40473542845986077,1.3555726375199977,8,0,0
1148,11475.381653323682,18182.334889658527,525.1661694615711,0.15517161443449026,1.9293761001305634,6,0,0
1149,130040.86817102235,4231.729187184272,792.6026472487421,0.6678525092213468,2.4168683340373827,1,0,0
1150,18442.8293599295,30327.68684482449,561.2746802488974,0.11660214450015338,4.61338842150325,3,0,0
1151,16430.359975445208,12499.122197409999,628.81442700821,0.33069362347773645,0.6779989775146223,6,0,0
1152,6485.2646735975895,9242.907751689745,777.0703923011166,0.18583499729767958,6.8027066476425055,4,0,0
1153,21781.812288167323,4440.97683010777,651.2381659135211,0.4094507242490188,2.123425197362723,2,0,1
1154,12600.958547872859,1436.901722842299,574.208185095976,0.3707608587210962,5.884587603144091,4,0,1
1155,135078.60241681364,5246.483012226995,727.0458585829228,0.32468508730696866,13.50691687305823,3,0,0
1156,81458.88321318848,36370.685147080425,725.2425969720948,0.5776659175906778,10.196285187091307,3,0,0
1157,20941.32427560592,9297.026663060904,619.3450928507814,0.5162743875765674,6.689066547069457,4,0,0
1158,220124.51539026972,11471.305572183486,628.0058783375681,0.30093269853627036,1.0741843851188289,14,0,1
1159,79651.20067346682,24100.766464026598,635.1672823505531,0.47062019628743806,6.58522915832394,5,1,1
1160,28004.903342286318,67853.21108005583,653.4380831451175,0.584702038675768,5.050115118027298,7,0,0
1161,4917.106015051683,44024.61505089854,518.5623138462555,0.5152017559314443,7.4040543750676955,4,0,0
1162,227011.0691551279,5568.597448111832,655.486091110552,0.3295672121798744,10.15569256026395,4,0,0
1163,11948.272982098748,2325.491016708946,812.7131358546519,0.11145486478557248,1.866019081399287,2,0,0
1164,9736.928544856633,111709.03110150277,598.3224026210637,0.398697185737979,5.1683952456193,6,0,0
1165,82294.23582283879,102959.65078328372,623.3205125224189,0.45029155030909845,1.6088712132264096,4,0,1
1166,255710.67922465116,15829.146531323877,575.3105869442884,0.23455746495747176,2.1254185468511255,0,0,0
1167,109910.1238406643,4258.024413410646,718.9729541116283,0.35338179005870624,3.6765643898828886,5,0,0
1168,57018.2856382318,31789.899117764413,766.2557886513902,0.3375668286850962,2.8472496021322335,2,1,0
1169,58442.782246633506,12122.453614665596,764.4254271342099,0.5581565953707864,4.5893424102173,8,0,0
1170,71878.49816408052,12068.052965664334,570.1591528885072,0.6280724263385133,7.10984542752291,6,0,0
1171,66645.50435735917,29882.041457825093,709.9833384397568,0.5262821705451053,4.64460105283563,5,0,0
1172,45476.59782808316,18050.655378968022,784.7000027371389,0.33716664752358344,17.499648660393802,7,0,0
1173,39472.55436414817,4595.195499797386,710.7730486168099,0.5221574370421724,6.699344651177636,4,1,1
1174,34541.80116910074,9973.952846232689,708.2727746675022,0.4473182308745404,21.002469098268456,2,0,0
1175,19867.257997290675,24222.509774654,632.2685937091874,0.3387650635427389,6.80197772882007,4,0,0
1176,29011.858480484494,21146.44320095276,687.6087859034931,0.6638585433504949,3.5455584114053944,3,0,0
1177,9373.431673118548,16912.612374525455,768.9054543765125,0.23929723401762487,2.6466943995890526,3,0,0
1178,33567.9928623757,30948.526224426023,696.2567174743011,0.44058634634143135,6.652603007714473,11,0,0
1179,16467.22159891891,9647.505957841393,570.1380195176218,0.47593409683308846,5.809747906587726,2,1,0
1180,15019.85912671767,15690.375810911357,633.5166660571223,0.30687517407144,5.524631455833731,3,1,1
1181,41936.6456247698,640.3268888844253,766.7423631111195,0.4338707281819012,6.396784643317307,5,0,0
1182,110591.86688624132,8913.433729706887,695.9794656280876,0.4918245875331717,10.285352773173603,7,0,0
1183,75709.07283864477,26569.32457166441,679.5249662594462,0.3866951630791871,1.2923014734345009,5,0,0
1184,10338.18413532935,9401.692258871199,625.678757340264,0.4208743345014172,4.160836373150029,0,0,0
1185,16453.565669738946,8781.437059639315,765.0879344427548,0.3658146684423531,4.622889726165907,5,0,0
1186,77081.37418387315,5232.750585624334,802.9930078257805,0.4696280167290065,1.7326107054400197,9,0,1
1187,16547.827199869284,32959.31837555406,771.0551298414426,0.31565319962092914,22.09329324898534,4,1,1
1188,30342.16110717345,21886.317441401137,785.4073297156298,0.3032303324910718,7.6981116121094555,9,1,1
1189,56389.69337560799,28081.6927106386,641.3035007387067,0.35308402307737263,1.937630658901228,4,0,0
1190,16736.118311293183,2825.4062378129383,629.9864722100876,0.5275503311297465,2.2192188536386794,5,1,0
1191,39509.65711440056,11563.339227920262,657.4923861200651,0.08789552769935238,6.33382024358491,8,0,0
1192,12491.199109370094,10382.740020426627,673.0858593581003,0.21359460249337744,0.05779990676998614,5,0,1
1193,22446.857032986627,10378.435928054008,784.4815824100205,0.6913655072428162,3.118481887993217,1,0,0
1194,46902.46667092013,7673.861407636931,763.2709391574733,0.39127826251614495,2.1012009103664866,3,1,1
1195,10153.81740903573,9784.02424508513,713.0775509803595,0.2889445929555947,9.620844930287577,8,1,1
1196,51656.93787805358,28700.80081832589,555.505058732249,0.46922777532324306,7.834165391360772,3,1,1
1197,35749.43560978501,2388.5309292615966,534.95825243225,0.23224594996969614,2.01806107927233,6,1,0
1198,56499.77662199559,66142.40123589186,689.2370195841363,0.0345816631707519,10.004888799224075,1,0,0
1199,43439.79811932067,20649.719453785998,740.4210564480574,0.4032199921621083,12.243838366990767,2,0,0
1200,108154.10032518614,12860.312451824264,663.634636081109,0.24038242489327566,4.0199339412657995,2,0,0
1201,40142.04638004893,30216.721184252747,823.1923603982724,0.3652084667194849,0.8672273462901243,8,0,0
1202,25757.356821682322,3616.8137198794493,583.4047164975651,0.39941011847577035,7.355517177848042,13,1,1
1203,40048.15974194968,7344.9566408016,573.331844040352,0.37131742543486657,1.9234929630053483,4,0,1
1204,56085.82709999443,11980.458114124045,616.8575220420544,0.0936506881832026,3.74627486231546,3,0,0
1205,37763.112911708784,45661.20604744203,613.8162229447012,0.35394212638811123,0.23330265601092798,3,0,0
1206,37514.145454920494,12812.199436437559,712.1028694945584,0.41669029120466106,3.466640210743197,3,0,0
1207,20710.718553473605,20031.25743086502,636.2630518525198,0.13999111051636323,2.3923127925390437,5,0,0
1208,21368.63060397358,7858.719067708213,546.172763097707,0.1221239661730199,5.792851274768893,8,0,0
1209,11824.34454895758,20705.56662266879,741.3262765356094,0.1896463121218405,0.20819330594666186,3,0,0
1210,147216.7683999525,60446.60145351777,529.2038459142296,0.46201471081403545,4.903419279724581,6,0,0
1211,13425.476492716361,32727.599506558792,584.3025421591433,0.05025263802686436,7.391085044106688,6,0,0
1212,20861.81726068208,12415.358960799917,540.1834743404905,0.47446607767165305,0.06430244679962423,6,1,1
1213,20440.513934020877,24537.10553719705,686.5697021656699,0.40880836224353445,6.930738752778924,7,0,0
1214,74305.44422358192,22466.155576352507,684.883816972097,0.3113747074202128,0.6974830447280662,4,0,0
1215,28682.436832401338,21076.815092089888,823.3163456813082,0.12790555063993808,5.98757045848492,7,0,0
1216,98537.61753272514,36343.04116107636,743.1061324916441,0.23052986826631724,3.0373836277997985,4,0,0
1217,21188.365240631043,36099.34259367814,785.331694667376,0.4672856078015951,4.0147132060067285,5,0,0
1218,45396.728854883324,11915.046150217735,693.0887721038795,0.5385087802765041,2.057520911552107,5,0,0
1219,18614.98829275799,23805.957782528625,591.8454543127549,0.19529557735381042,1.4082773867423728,5,0,0
1220,202019.45875592006,9463.66086645634,680.2486081594797,0.5212795265425667,0.36848759462236924,9,0,0
1221,14043.588902859374,5821.043634637091,717.3936805909846,0.45288128490621926,10.000933720936182,4,0,0
1222,46530.187206523,10482.428098907912,726.3045905801259,0.3489744203352823,4.713548494117546,4,0,0
1223,60296.02768927852,12473.350200714138,632.2070284713326,0.23932173055393968,20.313985098331546,4,0,0
1224,50566.23186056952,2994.6334320093897,709.1029179025919,0.26279149680800146,9.500686007377482,6,0,0
1225,31312.41279701998,28978.205834200005,595.3577623326988,0.6234383924231449,10.187018893743245,4,0,1
1226,32733.144611114436,1106.9979929545898,586.5377924711427,0.3767662721319586,4.554646658034718,7,0,0
1227,37610.899872097216,153788.75908944747,580.7372230891613,0.5494802513016362,0.4220340652434057,4,0,0
1228,32286.304134898168,51621.38070604238,671.9700790845437,0.3862336974932211,12.232061505668312,6,1,1
1229,78519.57953010088,10562.783887685795,575.7730915938957,0.282095311161285,0.6271712253399921,4,0,0
1230,212866.0558846124,13473.549207745147,636.0204488103194,0.43761352706527035,3.640204839195433,8,0,0
1231,23248.74827643996,17547.63893505678,742.2333241131166,0.6736752608119838,9.71951166424742,0,0,1
1232,12138.744202876382,7861.680375536131,587.6696257537355,0.2533825009270855,3.1971602420234597,6,0,0
1233,33839.17254086132,15888.601317258599,629.6550373196546,0.48708033551710284,0.9056334795685821,8,1,0
1234,286005.82883133565,11735.808707642402,675.7305021420935,0.37857634734314394,2.3356137046171197,5,0,0
1235,19092.680976024287,12272.969905347587,689.7509521225813,0.1325722975441531,22.278305685071413,7,0,0
1236,134765.7606865776,15729.842088584997,630.0567527355552,0.12921892357401246,41.65743873306642,7,0,0
1237,138990.47036830065,4096.240912349933,732.9488054988126,0.28220243795921807,6.203788925586885,3,0,0
1238,23321.46375300179,13844.076792397107,717.236184062778,0.4021232876211378,10.945938717832007,2,1,1
1239,57250.20277595086,15476.88612131799,761.1885283489362,0.48175594545327693,0.226068160822859,5,0,0
1240,133614.93175902398,15002.387877084699,663.4718460522352,0.1143630419028148,1.6146231314660469,8,0,0
1241,26814.493088480303,11001.119508560772,628.9744952434926,0.4479046280235705,2.3019265645368883,7,0,0
1242,30857.518523763625,37200.29604291449,615.3894382390303,0.3322429616704692,0.060351000660124984,1,0,0
1243,22803.179770597562,9717.782179698015,694.562201434349,0.3504970672298823,2.3657352679322745,2,0,0
1244,16126.104177533618,16392.731529355813,639.8275373750981,0.4382917769049268,0.4882382656655793,6,1,0
1245,21602.79457870247,42940.373970391876,624.4664177855368,0.6119157980175985,3.6429320038550674,3,0,0
1246,13641.171115101442,12438.620576130697,634.1370188603743,0.3955462700609147,0.022145514551641994,11,0,1
1247,37319.332711158146,16204.057303897991,615.3047611900598,0.1464894525936439,1.5766361026511189,8,0,1
1248,19614.442088867036,12249.664493555127,685.9216890210186,0.32193612306061636,10.060163318586428,3,0,0
1249,43784.21877206816,40685.734821532475,556.9933453964751,0.4778201034719722,1.1980039969251652,6,0,0
1250,10459.683541861392,10594.050983407205,694.2413033979971,0.48275650953748195,0.3352065439577464,6,1,0
1251,47320.75086453897,42404.896564305986,724.123900832236,0.44987365611354607,1.4366159139649304,10,0,0
1252,70744.01153350624,12170.50760712074,623.5296689458162,0.2734953266991397,8.788492125460978,7,0,0
1253,7368.809846704189,6164.031143422261,823.7629551685238,0.14482620535740584,4.423807267968539,8,1,0
1254,48983.81693343164,24622.990373613262,671.4097048781483,0.4384261633735893,4.410344786871661,3,0,0
1255,96967.89215499317,10155.786795251406,545.0925613520089,0.16786447106031024,0.0028708823763505162,4,0,0
1256,13798.11386075145,23352.301164636458,647.5005674930663,0.4539516524637775,3.194727131046146,1,1,0
1257,138421.39653671058,1145.4307585366005,675.0124915948637,0.4539934038041951,1.5436300192044585,4,0,0
1258,50777.83439263051,13422.460449436905,705.9174044456171,0.2798460594903454,2.048939782464243,6,0,0
